INFO 2024-05-28 20:34:34,349 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 18:09:13,862 basehttp 154 "GET /imagecode/?uuid=841ac538-1eb9-4b59-acdf-cab700e60a76 HTTP/1.1" 200 3170
INFO 2024-05-29 18:20:48,652 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 18:20:56,428 basehttp 154 "GET /register/ HTTP/1.1" 200 5197
INFO 2024-05-29 18:20:58,584 basehttp 154 "GET /imagecode/?uuid=0b0a7195-0082-46b5-b9f9-803dff116a81 HTTP/1.1" 200 3267
INFO 2024-05-29 18:21:09,802 views 100 429434
INFO 2024-05-29 18:21:10,164 basehttp 154 "GET /smscode/?mobile=17740400824&image_code=kncv&uuid=0b0a7195-0082-46b5-b9f9-803dff116a81 HTTP/1.1" 200 63
INFO 2024-05-29 18:31:26,939 basehttp 154 "GET /imagecode/?uuid=c6d9474d-a6c5-43a7-8a7e-9ce2bedd096c HTTP/1.1" 200 3450
INFO 2024-05-29 18:31:31,753 views 100 111502
INFO 2024-05-29 18:31:32,277 basehttp 154 "GET /smscode/?mobile=17740400824&image_code=jygf&uuid=c6d9474d-a6c5-43a7-8a7e-9ce2bedd096c HTTP/1.1" 200 63
INFO 2024-05-29 18:34:09,005 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 18:34:15,589 basehttp 154 "GET /register/ HTTP/1.1" 200 5197
INFO 2024-05-29 18:34:16,318 basehttp 154 "GET /imagecode/?uuid=a0875b0e-6464-44f4-86c2-0d26e419fa2b HTTP/1.1" 200 3124
INFO 2024-05-29 18:34:31,235 basehttp 154 "GET /imagecode/?uuid=f96ecafd-d5ea-4cf0-8fb0-c6a6a2c5d943 HTTP/1.1" 200 3202
INFO 2024-05-29 18:34:36,854 views 100 269841
INFO 2024-05-29 18:34:37,177 basehttp 154 "GET /smscode/?mobile=17740400824&image_code=lrxg&uuid=f96ecafd-d5ea-4cf0-8fb0-c6a6a2c5d943 HTTP/1.1" 200 63
INFO 2024-05-29 18:36:08,282 basehttp 154 "GET /imagecode/?uuid=f43ec569-25aa-4f15-81b2-3f32d40a8f2d HTTP/1.1" 200 3018
INFO 2024-05-29 18:36:10,353 basehttp 154 "GET /imagecode/?uuid=5053a4b5-3e7b-47b4-8ca9-c33a91c672ed HTTP/1.1" 200 3091
INFO 2024-05-29 18:36:13,094 basehttp 154 "GET /imagecode/?uuid=888bb465-9130-48bf-b5d2-7764d177dca9 HTTP/1.1" 200 3153
INFO 2024-05-29 18:36:22,073 views 100 587110
INFO 2024-05-29 18:36:22,398 basehttp 154 "GET /smscode/?mobile=17740400824&image_code=pzuu&uuid=888bb465-9130-48bf-b5d2-7764d177dca9 HTTP/1.1" 200 63
INFO 2024-05-29 18:40:17,919 autoreload 203 D:\coder\Pycharm\Django_Blog\libs\yuntongxun\sms.py changed, reloading.
INFO 2024-05-29 18:40:18,552 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 18:53:44,074 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 18:53:50,007 basehttp 154 "GET /register/ HTTP/1.1" 200 5197
INFO 2024-05-29 18:53:51,179 basehttp 154 "GET /imagecode/?uuid=d358d954-f2dc-4fcf-b713-839d716a3896 HTTP/1.1" 200 3257
INFO 2024-05-29 18:54:02,151 views 156 716943
INFO 2024-05-29 18:54:02,531 basehttp 154 "GET /smscode/?mobile=17740400824&image_code=wd6a&uuid=d358d954-f2dc-4fcf-b713-839d716a3896 HTTP/1.1" 200 63
WARNING 2024-05-29 18:54:27,697 log 228 Forbidden (CSRF token missing or incorrect.): /register/
WARNING 2024-05-29 18:54:27,698 basehttp 154 "POST /register/ HTTP/1.1" 403 2513
INFO 2024-05-29 18:54:31,782 basehttp 154 "GET /imagecode/?uuid=1fe67bf3-fcbe-45d0-9d03-baeac0ab1651 HTTP/1.1" 200 3330
INFO 2024-05-29 18:54:33,208 basehttp 154 "GET /register/ HTTP/1.1" 200 5197
INFO 2024-05-29 18:54:33,479 basehttp 154 "GET /imagecode/?uuid=ef5d4428-be7d-4b1d-91a4-d9efdda83063 HTTP/1.1" 200 3548
INFO 2024-05-29 18:56:30,130 views 156 010393
INFO 2024-05-29 18:56:30,584 basehttp 154 "GET /smscode/?mobile=17740400824&image_code=rixh&uuid=ef5d4428-be7d-4b1d-91a4-d9efdda83063 HTTP/1.1" 200 63
INFO 2024-05-29 18:57:27,162 basehttp 154 "GET /static/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 562427
WARNING 2024-05-29 18:57:27,172 basehttp 154 "GET /static/js/axios.min.map HTTP/1.1" 404 1672
INFO 2024-05-29 19:05:36,166 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:05:46,299 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:06:06,340 basehttp 154 "GET /register/ HTTP/1.1" 200 5339
INFO 2024-05-29 19:06:07,084 basehttp 154 "GET /imagecode/?uuid=42a16e54-158f-4d66-a5f3-90f93f53bd3f HTTP/1.1" 200 2819
INFO 2024-05-29 19:06:30,116 basehttp 154 "GET /imagecode/?uuid=18e943fc-fdee-4312-8ac7-92908b9caf1d HTTP/1.1" 200 3366
INFO 2024-05-29 19:06:35,835 views 156 583738
INFO 2024-05-29 19:06:36,281 basehttp 154 "GET /smscode/?mobile=17740400824&image_code=qg4r&uuid=18e943fc-fdee-4312-8ac7-92908b9caf1d HTTP/1.1" 200 63
INFO 2024-05-29 19:11:37,357 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:11:42,524 basehttp 154 "GET /register/ HTTP/1.1" 200 5339
INFO 2024-05-29 19:11:43,526 basehttp 154 "GET /imagecode/?uuid=2901d35b-bba7-4b6c-8956-1959e4c7da10 HTTP/1.1" 200 3554
INFO 2024-05-29 19:11:54,964 views 159 029121
INFO 2024-05-29 19:11:55,348 basehttp 154 "GET /smscode/?mobile=17740400824&image_code=kl6f&uuid=2901d35b-bba7-4b6c-8956-1959e4c7da10 HTTP/1.1" 200 63
INFO 2024-05-29 19:12:02,542 basehttp 154 "POST /register/ HTTP/1.1" 200 33
INFO 2024-05-29 19:20:13,465 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:20:26,222 basehttp 154 "GET / HTTP/1.1" 200 11726
WARNING 2024-05-29 19:20:26,300 log 228 Not Found: /bootstrap/css/bootstrap.min.css
WARNING 2024-05-29 19:20:26,302 log 228 Not Found: /common/jquery.pagination.css
WARNING 2024-05-29 19:20:26,303 basehttp 154 "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 404 2710
WARNING 2024-05-29 19:20:26,303 basehttp 154 "GET /common/jquery.pagination.css HTTP/1.1" 404 2701
WARNING 2024-05-29 19:20:26,305 log 228 Not Found: /img/1.jpg
WARNING 2024-05-29 19:20:26,307 log 228 Not Found: /js/vue-2.5.16.js
WARNING 2024-05-29 19:20:26,309 log 228 Not Found: /md_css/monokai.css
WARNING 2024-05-29 19:20:26,310 basehttp 154 "GET /img/1.jpg HTTP/1.1" 404 2644
WARNING 2024-05-29 19:20:26,311 log 228 Not Found: /common/common.css
WARNING 2024-05-29 19:20:26,311 basehttp 154 "GET /js/vue-2.5.16.js HTTP/1.1" 404 2665
WARNING 2024-05-29 19:20:26,311 basehttp 154 "GET /md_css/monokai.css HTTP/1.1" 404 2671
WARNING 2024-05-29 19:20:26,312 basehttp 154 "GET /common/common.css HTTP/1.1" 404 2668
WARNING 2024-05-29 19:20:26,315 log 228 Not Found: /js/axios-0.18.0.min.js
WARNING 2024-05-29 19:20:26,316 basehttp 154 "GET /js/axios-0.18.0.min.js HTTP/1.1" 404 2683
WARNING 2024-05-29 19:20:26,317 log 228 Not Found: /js/jquery-1.12.4.min.js
WARNING 2024-05-29 19:20:26,317 basehttp 154 "GET /js/jquery-1.12.4.min.js HTTP/1.1" 404 2686
WARNING 2024-05-29 19:20:26,319 log 228 Not Found: /js/host.js
WARNING 2024-05-29 19:20:26,319 basehttp 154 "GET /js/host.js HTTP/1.1" 404 2647
WARNING 2024-05-29 19:20:26,372 log 228 Not Found: /js/common.js
WARNING 2024-05-29 19:20:26,374 log 228 Not Found: /js/index.js
WARNING 2024-05-29 19:20:26,374 basehttp 154 "GET /js/common.js HTTP/1.1" 404 2653
WARNING 2024-05-29 19:20:26,376 log 228 Not Found: /img/1.jpg
WARNING 2024-05-29 19:20:26,376 basehttp 154 "GET /js/index.js HTTP/1.1" 404 2650
WARNING 2024-05-29 19:20:26,377 log 228 Not Found: /js/jquery.pagination.min.js
WARNING 2024-05-29 19:20:26,377 basehttp 154 "GET /img/1.jpg HTTP/1.1" 404 2644
WARNING 2024-05-29 19:20:26,378 basehttp 154 "GET /js/jquery.pagination.min.js HTTP/1.1" 404 2698
INFO 2024-05-29 19:21:19,991 basehttp 154 "GET / HTTP/1.1" 200 11726
WARNING 2024-05-29 19:21:20,048 log 228 Not Found: /bootstrap/css/bootstrap.min.css
WARNING 2024-05-29 19:21:20,050 log 228 Not Found: /md_css/monokai.css
WARNING 2024-05-29 19:21:20,051 log 228 Not Found: /common/jquery.pagination.css
WARNING 2024-05-29 19:21:20,052 basehttp 154 "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 404 2710
WARNING 2024-05-29 19:21:20,052 basehttp 154 "GET /md_css/monokai.css HTTP/1.1" 404 2671
WARNING 2024-05-29 19:21:20,053 log 228 Not Found: /js/vue-2.5.16.js
WARNING 2024-05-29 19:21:20,055 log 228 Not Found: /common/common.css
WARNING 2024-05-29 19:21:20,055 basehttp 154 "GET /common/jquery.pagination.css HTTP/1.1" 404 2701
WARNING 2024-05-29 19:21:20,057 log 228 Not Found: /img/1.jpg
WARNING 2024-05-29 19:21:20,059 basehttp 154 "GET /js/vue-2.5.16.js HTTP/1.1" 404 2665
WARNING 2024-05-29 19:21:20,060 basehttp 154 "GET /common/common.css HTTP/1.1" 404 2668
WARNING 2024-05-29 19:21:20,062 basehttp 154 "GET /img/1.jpg HTTP/1.1" 404 2644
WARNING 2024-05-29 19:21:20,064 log 228 Not Found: /js/axios-0.18.0.min.js
WARNING 2024-05-29 19:21:20,065 basehttp 154 "GET /js/axios-0.18.0.min.js HTTP/1.1" 404 2683
WARNING 2024-05-29 19:21:20,065 log 228 Not Found: /js/jquery-1.12.4.min.js
WARNING 2024-05-29 19:21:20,066 log 228 Not Found: /js/host.js
WARNING 2024-05-29 19:21:20,067 basehttp 154 "GET /js/host.js HTTP/1.1" 404 2647
WARNING 2024-05-29 19:21:20,067 basehttp 154 "GET /js/jquery-1.12.4.min.js HTTP/1.1" 404 2686
WARNING 2024-05-29 19:21:20,117 log 228 Not Found: /js/common.js
WARNING 2024-05-29 19:21:20,118 basehttp 154 "GET /js/common.js HTTP/1.1" 404 2653
WARNING 2024-05-29 19:21:20,128 log 228 Not Found: /js/jquery.pagination.min.js
WARNING 2024-05-29 19:21:20,129 basehttp 154 "GET /js/jquery.pagination.min.js HTTP/1.1" 404 2698
WARNING 2024-05-29 19:21:20,129 log 228 Not Found: /js/index.js
WARNING 2024-05-29 19:21:20,130 log 228 Not Found: /img/1.jpg
WARNING 2024-05-29 19:21:20,131 basehttp 154 "GET /js/index.js HTTP/1.1" 404 2650
WARNING 2024-05-29 19:21:20,131 basehttp 154 "GET /img/1.jpg HTTP/1.1" 404 2644
INFO 2024-05-29 19:21:31,890 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:21:34,516 basehttp 154 "GET / HTTP/1.1" 200 11726
WARNING 2024-05-29 19:21:34,570 log 228 Not Found: /common/common.css
WARNING 2024-05-29 19:21:34,571 log 228 Not Found: /md_css/monokai.css
WARNING 2024-05-29 19:21:34,572 log 228 Not Found: /js/vue-2.5.16.js
WARNING 2024-05-29 19:21:34,573 log 228 Not Found: /common/jquery.pagination.css
WARNING 2024-05-29 19:21:34,573 log 228 Not Found: /img/1.jpg
WARNING 2024-05-29 19:21:34,574 log 228 Not Found: /bootstrap/css/bootstrap.min.css
WARNING 2024-05-29 19:21:34,575 basehttp 154 "GET /common/common.css HTTP/1.1" 404 2668
WARNING 2024-05-29 19:21:34,575 basehttp 154 "GET /md_css/monokai.css HTTP/1.1" 404 2671
WARNING 2024-05-29 19:21:34,575 basehttp 154 "GET /js/vue-2.5.16.js HTTP/1.1" 404 2665
WARNING 2024-05-29 19:21:34,575 basehttp 154 "GET /img/1.jpg HTTP/1.1" 404 2644
WARNING 2024-05-29 19:21:34,575 basehttp 154 "GET /common/jquery.pagination.css HTTP/1.1" 404 2701
WARNING 2024-05-29 19:21:34,576 basehttp 154 "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 404 2710
WARNING 2024-05-29 19:21:34,582 log 228 Not Found: /js/jquery-1.12.4.min.js
WARNING 2024-05-29 19:21:34,582 log 228 Not Found: /js/axios-0.18.0.min.js
WARNING 2024-05-29 19:21:34,583 basehttp 154 "GET /js/jquery-1.12.4.min.js HTTP/1.1" 404 2686
WARNING 2024-05-29 19:21:34,583 basehttp 154 "GET /js/axios-0.18.0.min.js HTTP/1.1" 404 2683
WARNING 2024-05-29 19:21:34,592 log 228 Not Found: /js/host.js
WARNING 2024-05-29 19:21:34,593 basehttp 154 "GET /js/host.js HTTP/1.1" 404 2647
WARNING 2024-05-29 19:21:34,638 log 228 Not Found: /js/common.js
WARNING 2024-05-29 19:21:34,639 log 228 Not Found: /js/jquery.pagination.min.js
WARNING 2024-05-29 19:21:34,640 log 228 Not Found: /js/index.js
WARNING 2024-05-29 19:21:34,641 log 228 Not Found: /img/1.jpg
WARNING 2024-05-29 19:21:34,641 basehttp 154 "GET /js/common.js HTTP/1.1" 404 2653
WARNING 2024-05-29 19:21:34,641 basehttp 154 "GET /js/jquery.pagination.min.js HTTP/1.1" 404 2698
WARNING 2024-05-29 19:21:34,642 basehttp 154 "GET /js/index.js HTTP/1.1" 404 2650
WARNING 2024-05-29 19:21:34,642 basehttp 154 "GET /img/1.jpg HTTP/1.1" 404 2644
INFO 2024-05-29 19:37:43,622 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:37:47,772 basehttp 154 "GET / HTTP/1.1" 200 11726
WARNING 2024-05-29 19:37:47,831 log 228 Not Found: /bootstrap/css/bootstrap.min.css
WARNING 2024-05-29 19:37:47,832 log 228 Not Found: /common/common.css
WARNING 2024-05-29 19:37:47,833 log 228 Not Found: /md_css/monokai.css
WARNING 2024-05-29 19:37:47,834 log 228 Not Found: /common/jquery.pagination.css
WARNING 2024-05-29 19:37:47,835 basehttp 154 "GET /common/common.css HTTP/1.1" 404 2668
WARNING 2024-05-29 19:37:47,835 basehttp 154 "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 404 2710
WARNING 2024-05-29 19:37:47,835 basehttp 154 "GET /md_css/monokai.css HTTP/1.1" 404 2671
WARNING 2024-05-29 19:37:47,835 basehttp 154 "GET /common/jquery.pagination.css HTTP/1.1" 404 2701
WARNING 2024-05-29 19:37:47,836 log 228 Not Found: /js/axios-0.18.0.min.js
WARNING 2024-05-29 19:37:47,839 log 228 Not Found: /js/vue-2.5.16.js
WARNING 2024-05-29 19:37:47,839 basehttp 154 "GET /js/axios-0.18.0.min.js HTTP/1.1" 404 2683
WARNING 2024-05-29 19:37:47,841 basehttp 154 "GET /js/vue-2.5.16.js HTTP/1.1" 404 2665
WARNING 2024-05-29 19:37:47,842 log 228 Not Found: /js/jquery-1.12.4.min.js
WARNING 2024-05-29 19:37:47,843 basehttp 154 "GET /js/jquery-1.12.4.min.js HTTP/1.1" 404 2686
WARNING 2024-05-29 19:37:47,849 log 228 Not Found: /js/host.js
WARNING 2024-05-29 19:37:47,851 log 228 Not Found: /img/1.jpg
WARNING 2024-05-29 19:37:47,851 basehttp 154 "GET /js/host.js HTTP/1.1" 404 2647
WARNING 2024-05-29 19:37:47,851 basehttp 154 "GET /img/1.jpg HTTP/1.1" 404 2644
WARNING 2024-05-29 19:37:47,908 log 228 Not Found: /js/common.js
WARNING 2024-05-29 19:37:47,908 basehttp 154 "GET /js/common.js HTTP/1.1" 404 2653
WARNING 2024-05-29 19:37:47,920 log 228 Not Found: /js/index.js
WARNING 2024-05-29 19:37:47,922 log 228 Not Found: /js/jquery.pagination.min.js
WARNING 2024-05-29 19:37:47,922 log 228 Not Found: /img/1.jpg
WARNING 2024-05-29 19:37:47,923 basehttp 154 "GET /js/index.js HTTP/1.1" 404 2650
WARNING 2024-05-29 19:37:47,923 basehttp 154 "GET /js/jquery.pagination.min.js HTTP/1.1" 404 2698
WARNING 2024-05-29 19:37:47,923 basehttp 154 "GET /img/1.jpg HTTP/1.1" 404 2644
INFO 2024-05-29 19:41:40,838 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:41:41,978 basehttp 154 "GET / HTTP/1.1" 200 11946
ERROR 2024-05-29 19:41:42,020 basehttp 154 "GET /static/https://use.fontawesome.com/releases/v5.8.1/css/all.css HTTP/1.1" 500 59
INFO 2024-05-29 19:41:51,073 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:41:54,507 basehttp 154 "GET / HTTP/1.1" 200 11946
ERROR 2024-05-29 19:41:54,546 basehttp 154 "GET /static/https://use.fontawesome.com/releases/v5.8.1/css/all.css HTTP/1.1" 500 59
INFO 2024-05-29 19:42:29,635 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:42:30,533 basehttp 154 "GET / HTTP/1.1" 200 11986
ERROR 2024-05-29 19:42:30,572 basehttp 154 "GET /static/https://use.fontawesome.com/releases/v5.8.1/css/all.css HTTP/1.1" 500 59
INFO 2024-05-29 19:44:26,147 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:44:28,528 basehttp 154 "GET / HTTP/1.1" 200 11976
INFO 2024-05-29 19:46:19,127 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:46:21,432 basehttp 154 "GET / HTTP/1.1" 200 11916
INFO 2024-05-29 19:47:27,265 autoreload 203 D:\coder\Pycharm\Django_Blog\users\views.py changed, reloading.
INFO 2024-05-29 19:47:27,864 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:47:31,283 autoreload 203 D:\coder\Pycharm\Django_Blog\users\views.py changed, reloading.
INFO 2024-05-29 19:47:31,847 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:47:39,590 autoreload 203 D:\coder\Pycharm\Django_Blog\users\views.py changed, reloading.
INFO 2024-05-29 19:47:40,301 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:51:07,701 autoreload 578 Watching for file changes with StatReloader
INFO 2024-05-29 19:51:10,695 basehttp 154 "GET / HTTP/1.1" 200 11916
INFO 2024-05-29 19:51:29,001 basehttp 154 "GET /register HTTP/1.1" 301 0
INFO 2024-05-29 19:51:29,013 basehttp 154 "GET /register/ HTTP/1.1" 200 5339
INFO 2024-05-29 19:51:29,947 basehttp 154 "GET /imagecode/?uuid=22585b3d-48f1-4a41-be51-f57bfd1aa3e9 HTTP/1.1" 200 3121
INFO 2024-05-29 19:51:46,775 views 165 067868
INFO 2024-05-29 19:51:53,387 basehttp 154 "GET /smscode/?mobile=17740400826&image_code=oac8&uuid=22585b3d-48f1-4a41-be51-f57bfd1aa3e9 HTTP/1.1" 200 63
INFO 2024-05-29 19:52:03,057 basehttp 154 "POST /register/ HTTP/1.1" 302 0
INFO 2024-05-29 19:52:03,067 basehttp 154 "GET / HTTP/1.1" 200 11916
